var_type,y,y,y,y,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1312,4.0,7.9,0.0,24.0,True,3.0,1.0,1313.0,208.59999084472656,993.4199829101562,16.81999969482422,0.0,673.0599975585938,25.97854232788086,25.638307571411133,25.04949378967285,24.514009475708008,29.836896896362305,79.20000457763672,78.5999984741211,85.0999984741211,79.5,79.0999984741211,0.0177051369100809,0.0181676652282476,0.0195734240114688,0.0179643183946609,0.0186231471598148,27.2385192871094,27.728631591796898,27.688653564453148,27.318231201171898,27.982781982421898,3.1000001430511475,5.0,100.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,-1.115664005279541,-4.996003150939941,-4.282368183135986,-0.906777322292328,-5.280066013336182,5.155727386474609,2.861398935317993,3.306142568588257,6.234508991241455,0.887438952922821
1313,9.0,8.14,,24.0,False,3.0,1.0,1314.0,228.83999633789065,986.1199951171876,17.779998779296875,0.0,119.23999786376952,33.164215087890625,29.506006240844727,30.51337432861328,31.250337600708008,30.26013946533203,82.5999984741211,79.5,83.20000457763672,85.30000305175781,78.70000457763672,0.0198394935578107,0.0195237621665,0.0201307721436023,0.0203121528029441,0.0184001307934522,28.358666992187523,28.688775634765648,28.443994140625023,28.087243652343773,27.81954345703128,78.5999984741211,37.20000076293945,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,-1.3481909036636353,-5.506198406219482,-4.786423206329346,-1.9027953147888184,0.562695324420929,7.736564636230469,5.720071792602539,7.034496784210205,8.650741577148438,9.25270938873291
1314,4.4,8.27,,22.0,True,3.0,1.0,1315.0,228.83999633789065,987.7599487304688,17.8799991607666,0.0,837.6599731445312,33.164215087890625,28.04177474975586,29.50984001159668,31.250337600708008,35.24540710449219,82.5999984741211,80.5,83.0,85.30000305175781,83.30000305175781,0.0198394935578107,0.0196676682680845,0.0199762135744094,0.0203121528029441,0.0202647242695093,28.358666992187523,28.6291442871094,28.312615966796898,28.087243652343773,28.500390625000023,78.5999984741211,15.5,5.099999904632568,5.0,63.60000228881836,0.0,0.0,0.0,0.0,0.0,-1.3481909036636353,-5.649789810180664,-3.879457950592041,-1.9027953147888184,-4.163234710693359,7.736564636230469,5.904346942901611,7.814443111419678,8.650741577148438,6.162575721740723
1315,9.2,8.43,,22.0,False,3.0,1.0,1316.0,242.37998962402344,957.5999755859376,18.8799991607666,0.0,117.13999938964844,45.35923767089844,44.711387634277344,41.93882751464844,45.30783081054688,43.64209747314453,80.5,81.4000015258789,83.0999984741211,82.5999984741211,79.5,0.0204049926251173,0.0207242928445339,0.0211814753711223,0.0206316318362951,0.0199282132089138,29.2499938964844,29.237176513671898,29.282342529296898,28.950006103515648,28.953881835937523,100.0,97.5999984741211,28.5,38.29999923706055,24.89999961853028,0.0,0.0,0.0,0.0,0.0,-0.3653515577316284,-6.189769268035889,-1.449743628501892,-1.0242871046066284,1.866621017456055,6.086496353149414,3.885392904281616,7.204770565032959,5.426599025726318,5.883185863494873
1316,3.9,8.23,,26.0,True,3.0,1.0,1317.0,215.97999572753903,872.7799682617188,12.719999313354492,0.0,21.15999984741211,46.81675720214844,52.36919021606445,47.500885009765625,41.76063537597656,51.91389083862305,71.70000457763672,80.80000305175781,82.30000305175781,81.9000015258789,78.70000457763672,0.0193237774074077,0.0211615990847349,0.0209955517202615,0.0209978464990854,0.0202949028462171,30.344354248046898,29.659814453125023,29.2499938964844,29.306207275390648,29.459832763671898,78.0,72.80000305175781,8.199999809265137,98.8000030517578,89.20000457763672,0.0,0.0,0.0,0.0,0.0,2.0102880001068115,-6.573398113250732,-0.2141821235418319,1.885327100753784,1.90429437160492,1.2529247999191284,4.044806957244873,6.176450252532959,10.022746086120604,6.790026664733887
1317,3.65,8.28,0.0,27.0,True,3.0,1.0,1318.0,215.97999572753903,653.9400024414062,11.739999771118164,0.0,801.6399536132812,46.81675720214844,57.08806610107422,47.73966979980469,41.76063537597656,46.14603805541992,71.70000457763672,78.9000015258789,78.5,81.9000015258789,85.4000015258789,0.0193237774074077,0.0209989119321107,0.0209386833012104,0.0209978464990854,0.0220363270491361,30.344354248046898,29.971826171875023,30.0781188964844,29.306207275390648,29.405419921875023,78.0,98.5,100.0,98.8000030517578,1.0,0.0,0.3125,0.0,0.0,0.0,2.0102880001068115,-4.041401386260986,-2.9702539443969727,1.885327100753784,-4.415029048919678,1.2529247999191284,5.313429832458496,5.802250862121582,10.022746086120604,8.071413040161133
1318,8.8,8.58,0.0,27.0,False,3.0,1.0,1319.0,243.26400756835932,884.4400024414062,20.89999961853028,0.0,123.13999938964844,51.5884895324707,53.62430953979492,53.8490104675293,53.29806137084961,53.367523193359375,63.20000076293945,63.20000076293945,77.0,61.900001525878906,64.9000015258789,0.0178481042385101,0.0195210929960012,0.0209164712578058,0.0175741165876388,0.0175844579935073,30.983544921875023,32.6695495605469,30.2890563964844,31.108789062500023,30.310662841796898,12.600000381469728,61.60000228881836,100.0,86.30000305175781,93.4000015258789,0.0,0.0,0.0,0.0,0.0,7.2774338722229,-0.7269824147224426,-0.1052416935563087,9.353857040405272,10.722067832946776,-2.095874071121216,5.664108753204346,9.807802200317385,0.4007836878299713,-4.16042947769165
1319,4.75,8.14,0.0,32.0,True,3.0,1.0,1320.0,243.26400756835932,643.2799682617188,25.939998626708984,0.0,720.4960327148438,51.5884895324707,55.31151580810547,55.97078704833984,53.29806137084961,52.89485549926758,63.20000076293945,63.70000076293945,68.5999984741211,61.900001525878906,79.0,0.0178481042385101,0.0197826046496629,0.0196463167667388,0.0175741165876388,0.0203874353319406,30.983544921875023,32.7338806152344,31.2556091308594,31.108789062500023,29.4123474121094,12.600000381469728,99.9000015258789,66.20000457763672,86.30000305175781,5.0,0.0,0.0,0.0,0.0,0.0,7.2774338722229,-0.1987231373786926,1.358312964439392,9.353857040405272,-2.931948184967041,-2.095874071121216,5.376240253448486,8.586525917053223,0.4007836878299713,8.667702674865723
1320,11.05,8.39,0.0,32.0,False,3.0,1.0,1321.0,41.74400329589844,407.55999755859375,15.719999313354492,0.0,70.41999816894531,59.70589065551758,59.18214797973633,59.59169769287109,59.90532302856445,57.83023071289063,68.30000305175781,67.30000305175781,79.4000015258789,72.5,65.9000015258789,0.0172537360340356,0.0181678254157304,0.0210838131606578,0.0196867324411869,0.0177048370242118,29.186212158203148,30.2055603027344,29.8913513183594,30.3456970214844,30.1374450683594,100.0,100.0,99.5999984741211,100.0,100.0,0.3125,0.0,0.5625,1.0625,0.0,3.68377685546875,-5.121532917022705,-3.5524120330810547,1.138786554336548,5.45501708984375,-1.1749852895736694,3.0508716106414795,7.503288269042969,5.0507493019104,-1.0853369235992432
1321,4.05,8.15,0.0,34.0,True,3.0,1.0,1322.0,41.74400329589844,586.47998046875,9.65999984741211,0.0,445.239990234375,59.70589065551758,59.83495330810547,60.35626602172852,59.90532302856445,62.094425201416016,68.30000305175781,66.5,79.70000457763672,72.5,76.80000305175781,0.0172537360340356,0.0179696530103683,0.0211028307676315,0.0196867324411869,0.0207627490162849,29.186212158203148,30.313043212890648,29.8913513183594,30.3456970214844,30.1484313964844,100.0,100.0,50.60000228881836,100.0,100.0,0.3125,0.0,0.0,1.0625,0.0625,3.68377685546875,-5.139352798461914,-3.909416437149048,1.138786554336548,-4.672807693481445,-1.1749852895736694,2.4206907749176025,7.60081148147583,5.0507493019104,7.236833572387695
1322,8.8,8.36,0.0,34.0,False,3.0,1.0,1323.0,44.81600189208984,422.1199951171875,7.619999885559082,0.0,13.93600082397461,58.777435302734375,61.33224105834961,59.73027801513672,57.86286544799805,58.49118423461914,70.5999984741211,63.5,65.5999984741211,69.80000305175781,67.5999984741211,0.0169099383056163,0.0173484720289707,0.0164956115186214,0.016848798841238,0.0156724546104669,28.2499938964844,30.350000000000023,29.04366455078128,28.27706298828128,27.703210449218773,98.5,100.0,100.0,95.0,100.0,0.0,0.25,0.0,0.0,0.0,8.61208438873291,10.323370933532717,11.348503112792969,9.736298561096191,10.524911880493164,0.432258278131485,-2.436093807220459,-0.9153612852096558,0.4895043969154358,-0.031445313245058
1323,3.4,8.07,0.0,30.0,True,3.0,1.0,1324.0,44.81600189208984,311.6000061035156,2.0799999237060547,0.0,121.84000396728516,58.777435302734375,63.18851089477539,60.04552459716797,57.86286544799805,58.74226760864258,70.5999984741211,67.9000015258789,66.5999984741211,69.80000305175781,66.4000015258789,0.0169099383056163,0.0179814118891954,0.016598766669631,0.016848798841238,0.0168188977986574,28.2499938964844,29.857476806640648,28.918328857421898,28.27706298828128,29.036950683593773,98.5,100.0,100.0,95.0,100.0,0.0,0.8125,0.0,0.0,0.0,8.61208438873291,9.53717041015625,10.738412857055664,9.736298561096191,11.199015617370604,0.432258278131485,0.687939465045929,-0.7770580649375916,0.4895043969154358,-0.8891112804412842
1324,10.25,8.39,0.0,30.0,False,3.0,1.0,1325.0,143.6800079345703,868.1599731445312,4.099999904632568,0.0,59.57999801635742,54.67282485961914,54.06641006469727,55.1226806640625,58.78865432739258,54.5149040222168,66.30000305175781,66.0,78.5999984741211,80.80000305175781,67.30000305175781,0.0178076028823852,0.0189812555909156,0.0203879456967115,0.0199546441435813,0.0170442145317792,30.151300048828148,31.356988525390648,29.55001220703128,28.75777587890628,29.172265625000023,100.0,100.0,99.70000457763672,100.0,100.0,0.875,0.0,0.0,1.625,0.0,5.471381664276123,-3.9689207077026367,-1.5371434688568115,0.7280322313308716,8.57938003540039,-4.493955135345459,0.3952929675579071,4.327968597412109,5.431884765625,-3.8144896030426025
1325,4.35,7.94,0.02,31.0,True,3.0,1.0,1326.0,143.6800079345703,867.5,2.8399999141693115,0.0,308.8000183105469,54.67282485961914,53.00395965576172,56.6404914855957,58.78865432739258,57.82914352416992,66.30000305175781,66.30000305175781,75.70000457763672,80.80000305175781,70.9000015258789,0.0178076028823852,0.0190319381654262,0.0198600441217422,0.0199546441435813,0.0195306967943906,30.151300048828148,31.314782714843773,29.7548767089844,28.75777587890628,30.650018310546898,100.0,100.0,91.70000457763672,100.0,100.0,0.875,0.0,0.0,1.625,0.0625,5.471381664276123,-4.197719573974609,-2.6743528842926025,0.7280322313308716,-2.621567249298096,-4.493955135345459,0.1166650354862213,6.058354377746582,5.431884765625,-1.0845922231674194
1326,8.65,8.16,0.02,31.0,False,3.0,1.0,1328.0,88.86000061035156,850.9199829101562,5.679999828338623,0.0,297.40802001953125,56.83681869506836,54.66817474365234,56.81450653076172,59.1195182800293,59.7135124206543,73.5999984741211,71.20000457763672,71.5999984741211,81.5999984741211,75.30000305175781,0.0177111141383647,0.0185506716370582,0.0189071353524923,0.0183046013116836,0.0195122845470905,28.226342773437523,29.584161376953148,29.80880126953128,27.1501403808594,29.4726501464844,100.0,99.70000457763672,100.0,99.3000030517578,99.8000030517578,0.375,0.0,0.0,1.0,0.0,4.458676815032959,-3.267009258270264,-0.5854223370552063,3.830055952072144,-1.949428677558899,-2.474921703338623,-2.327458381652832,2.533278703689575,1.0893408060073853,2.319460391998291
1327,3.9,7.92,0.0,32.0,True,3.0,1.0,1329.0,190.17999267578125,893.2999877929688,1.5199999809265137,0.0,55.34000015258789,49.25439453125,49.80999374389648,53.50566101074219,48.10884094238281,53.3260498046875,62.10000228881836,67.5,75.5,64.9000015258789,65.4000015258789,0.016152873635292,0.0177695229649543,0.0198898110538721,0.0172637477517128,0.0166522320359945,29.6411071777344,29.845513916015648,29.911645507812523,29.932946777343773,29.274224853515648,8.699999809265137,74.70000457763672,97.4000015258789,100.0,100.0,0.0,0.0,0.875,0.0625,0.1875,2.460222005844116,-5.532817363739014,-1.851113200187683,5.290317058563232,1.7701903581619265,1.0569555759429932,3.964960813522339,6.592665672302246,2.994150400161743,-2.4858226776123047
1328,10.6,8.17,0.0,32.0,False,3.0,1.0,1330.0,190.17999267578125,935.9400024414062,2.9600000381469727,0.0,517.5680541992188,49.25439453125,49.04838562011719,53.34364318847656,48.10884094238281,56.04645538330078,62.10000228881836,65.5999984741211,77.5,64.9000015258789,74.70000457763672,0.016152873635292,0.0176866669207811,0.0200824216008186,0.0172637477517128,0.0194036290049552,29.6411071777344,30.2499938964844,29.577203369140648,29.932946777343773,29.6345153808594,8.699999809265137,25.0,28.30000114440918,100.0,100.0,0.0,0.0,0.9375,0.0625,0.125,2.460222005844116,-5.149277210235596,-2.367917537689209,5.290317058563232,-4.755343914031982,1.0569555759429932,3.943452119827272,8.80978012084961,2.994150400161743,3.686027765274048
1329,3.5,7.69,0.01,34.0,True,3.0,1.0,1331.0,158.01998901367188,797.8200073242188,2.119999885559082,0.0,93.73999786376952,59.38372802734375,59.49165344238281,59.494361877441406,56.45164108276367,58.658729553222656,74.0999984741211,70.0,79.20000457763672,74.4000015258789,76.4000015258789,0.0167940892279148,0.0172142814844846,0.0181561522185802,0.0165161360055208,0.017367385327816,27.313897705078148,28.647851562500023,27.4841247558594,26.921685791015648,27.379296875000023,99.4000015258789,5.0,79.5,100.0,99.5999984741211,1.0,0.0,0.0,0.125,0.75,2.1558837890625,-4.907235145568848,-2.09759521484375,3.444951057434082,-0.9578149318695068,1.8144774436950684,2.742734432220459,2.735339403152466,1.875891089439392,1.142919898033142
1330,6.65,7.88,0.01,34.0,False,3.0,1.0,1332.0,158.01998901367188,819.3800048828125,1.2599999904632568,0.0,557.6599731445312,59.38372802734375,61.05216598510742,60.484474182128906,56.45164108276367,59.58317184448242,74.0999984741211,71.20000457763672,75.70000457763672,74.4000015258789,74.5999984741211,0.0167940892279148,0.0173111073672771,0.0169048327952623,0.0165161360055208,0.0179454330354928,27.313897705078148,28.469842529296898,27.0847106933594,26.921685791015648,28.310357666015648,99.4000015258789,84.20000457763672,100.0,100.0,92.0999984741211,1.0,0.1875,1.75,0.125,0.75,2.1558837890625,-3.69756817817688,0.2548022270202636,3.444951057434082,-3.464519023895264,1.8144774436950684,2.79894757270813,1.638916015625,1.875891089439392,-2.614811897277832
1331,4.65,8.13,0.02,39.0,True,3.0,1.0,1333.0,194.3999938964844,852.8599853515625,0.7999999523162842,0.0,9.09999942779541,51.787879943847656,51.42173004150391,50.59872817993164,49.64876174926758,52.83774948120117,67.30000305175781,70.0999984741211,71.4000015258789,68.20000457763672,74.70000457763672,0.016744652763009,0.0175590254366397,0.0180956833064556,0.0169109366834163,0.0178588684648275,28.908502197265648,28.99508056640628,29.282495117187523,28.835748291015648,28.255883789062523,30.30000114440918,66.80000305175781,40.900001525878906,91.70000457763672,96.3000030517578,1.875,0.0,0.0,0.0625,1.3125,-1.6960570812225342,-3.038889169692993,-4.370419979095459,-3.0147411823272705,-3.971833467483521,-2.0831663608551025,-2.975451707839966,-1.5845385789871216,-1.3628100156784058,-1.8657128810882568
1332,9.05,8.14,0.02,39.0,False,3.0,1.0,1334.0,194.3999938964844,854.3200073242188,0.7799999713897705,0.0,687.4599609375,51.787879943847656,49.120361328125,50.44734573364258,49.64876174926758,49.1646728515625,67.30000305175781,70.4000015258789,70.0999984741211,68.20000457763672,71.9000015258789,0.016744652763009,0.0176910907030105,0.0177654270082712,0.0169109366834163,0.0181225538253784,28.908502197265648,29.0666442871094,29.252832031250023,28.835748291015648,29.107232666015648,30.30000114440918,36.10000228881836,99.9000015258789,91.70000457763672,50.70000076293945,1.875,0.0,0.0,0.0625,0.8125,-1.6960570812225342,-3.124208927154541,-4.791116714477539,-3.0147411823272705,-5.536128044128418,-2.0831663608551025,-3.071789503097534,-2.080497980117798,-1.3628100156784058,-2.5152416229248047
1333,4.45,8.17,0.19,35.0,True,3.0,1.0,1335.0,105.1999969482422,794.2999877929688,1.8199999332427976,0.0,8.579999923706055,25.524917602539062,27.211111068725582,26.21578025817871,24.59259605407715,30.549362182617188,69.80000305175781,70.0,71.5999984741211,69.4000015258789,68.9000015258789,0.0144614996388554,0.0146020920947194,0.0146118402481079,0.0144175328314304,0.0139110088348388,25.973748779296898,26.026879882812523,25.724725341796898,25.948144531250023,25.531060791015648,5.0,94.70000457763672,0.3000000119209289,0.0,100.0,0.0625,0.3125,0.0,0.0,0.0,-7.223639965057373,-7.036574363708496,-6.959064960479736,-7.255692958831787,-5.666896820068359,-0.4685107171535492,-1.967495083808899,-1.953574180603028,0.4324291944503784,-3.382285118103028
1334,9.05,8.38,,,False,3.0,1.0,1336.0,105.1999969482422,796.1799926757812,1.8199999332427976,0.0,595.4400024414062,25.524917602539062,25.71051406860352,26.757036209106445,24.59259605407715,33.47745132446289,69.80000305175781,64.80000305175781,70.0,69.4000015258789,71.5,0.0144614996388554,0.013815039768815,0.0144121600314974,0.0144175328314304,0.014777953736484,25.973748779296898,26.394219970703148,25.856469726562523,25.948144531250023,25.88033447265628,5.0,98.5,4.099999904632568,0.0,6.800000190734863,0.0625,0.125,0.0625,0.0,0.0625,-7.223639965057373,-6.276347637176514,-7.107165336608887,-7.255692958831787,-4.752631664276123,-0.4685107171535492,-2.4397411346435547,-2.5191404819488525,0.4324291944503784,-4.601611137390137
1335,4.1,7.88,0.09,34.0,True,3.0,1.0,1337.0,110.37999725341795,882.6199951171875,6.759999752044678,0.0,24.18000030517578,25.10453414916992,22.934669494628903,21.43543243408203,23.86935806274414,21.805200576782227,65.4000015258789,63.20000076293945,66.30000305175781,63.900001525878906,71.4000015258789,0.0130662396550178,0.013210879638791,0.0138143999502062,0.012749440036714,0.014218240045011,25.29390869140628,25.993341064453148,25.961602783203148,25.246911621093773,25.229272460937523,5.0,0.0,100.0,4.900000095367432,5.700000286102295,0.0,0.0,0.0,0.0,0.0,-0.954321265220642,-3.572849035263061,-3.2344067096710205,-0.9465356469154358,-1.3244848251342771,-1.4970654249191284,-1.6113256216049194,1.7006347179412842,1.1717333793640137,1.7321386337280271
